source,target,tipo_interacao,peso
abenz1267,vladkhard,comentario,2
guirossibrum,Salt-555,comentario,2
Luquatic,mmsbrggr,comentario,2
guirossibrum,mmsbrggr,comentario,2
TravonteD,mmsbrggr,comentario,2
rajarshikhatua,saullrb,comentario,2
benarcher2691,naxels,comentario,2
Luquatic,mmsbrggr,comentario,2
davegudge,mmsbrggr,comentario,2
guasam,TobbEEEEH,comentario,2
muno777,mtalha-codes,comentario,2
joel-sgc,kromsam,comentario,2
Bruhmux,TobbEEEEH,comentario,2
guilhermetk,tahaN415,comentario,2
iamobservable,parsamrrelax,comentario,2
guilhermetk,tahaN415,comentario,2
oxidebits,pkrzysiekk,comentario,2
marcusholmgren,satyapraneet63,comentario,2
axelfontaine,ryanrhughes,comentario,2
ghost,oxidebits,comentario,2
ghost,mathieucollet,comentario,2
tahayvr,j-c-m,comentario,2
tahayvr,j-c-m,comentario,2
guirossibrum,mmsbrggr,comentario,2
ghost,mathieucollet,comentario,2
ghost,tomasnorre,comentario,2
ghost,Else00,comentario,2
ghost,NiWe03,comentario,2
ghost,oxidebits,comentario,2
frob,naxels,comentario,2
ilya-khadykin,maxdmayhew,comentario,2
Luquatic,mmsbrggr,comentario,2
mmsbrggr,ghost,comentario,2
davegudge,mmsbrggr,comentario,2
sdurnov,wouterbouvy,comentario,2
linux-fertxo,Salt-555,comentario,2
arslanovngc,gabriel-curtino,comentario,2
wolfgangw,TobbEEEEH,comentario,2
maligno1,Luquatic,comentario,2
Knutsi,goomba27,comentario,2
wekauwau,Else00,comentario,2
kroaton,Luquatic,comentario,2
wekauwau,tomasnorre,comentario,2
maligno1,Luquatic,comentario,2
IroncladDev,amanat361,comentario,2
antejan,wavic,comentario,2
dhh,pkrzysiekk,comentario,2
dhh,oxidebits,comentario,2
dhh,woopstar,comentario,2
lewispb,eduardoborges,comentario,2
dhh,abenz1267,comentario,2
dhh,woopstar,comentario,2
dhh,Sergiogd112,comentario,2
dhh,bjarneo,comentario,2
dhh,vlofgren,comentario,2
madebynoxc,mmsbrggr,comentario,2
ghost,tomasnorre,comentario,2
prog13,mfornasa,comentario,2
wekauwau,tomasnorre,comentario,2
Lucashdml,goomba27,comentario,2
Merovex,Else00,comentario,2
ghost,oxidebits,comentario,2
Bruhmux,TobbEEEEH,comentario,2
arrifat346afs,ashd90,comentario,2
defer,PhilIsHere,comentario,2
wekauwau,tomasnorre,comentario,2
iamobservable,adamavenir,comentario,2
Rishpraveen,odnmalau,comentario,2
johnnuke-git,Luquatic,comentario,2
sspaeti,Prajwal-Prathiksh,comentario,2
iamobservable,parsamrrelax,comentario,2
maligno1,Luquatic,comentario,2
zhound420,naxels,comentario,2
hassandevelops,guruswarupa,comentario,2
MattyGam3r,0ncoming-Storm,comentario,2
Baluditor,TobbEEEEH,comentario,2
manzoliric,colutti,comentario,2
manzoliric,hipsterusername,comentario,2
wekauwau,oxidebits,comentario,2
satyapraneet63,minh-cong,comentario,2
Rishabh-Sarang,victorbueno,comentario,2
ryanrhughes,tahayvr,comentario,2
nckre,babu-fr1k,comentario,2
spitefully-positive,TobbEEEEH,comentario,2
wolfgangw,TobbEEEEH,comentario,2
christianp82,TobbEEEEH,comentario,2
benWindsorCode,Abdirrahman,comentario,2
GOlaf71,FlameHorizon,comentario,2
histfak,PhilIsHere,comentario,2
MutasemKhatab,Hedayatbakhshi,comentario,2
MountVesuvius,nunix,comentario,2
arizon-dread,Luquatic,comentario,2
oddysee,mmsbrggr,comentario,2
ryuhzk,oxidebits,comentario,2
gerdint,mtalha-codes,comentario,2
dhh,PhilIsHere,comentario,2
dhh,defer,comentario,2
gyaaniguy,naxels,comentario,2
gyaaniguy,abuturabofficial,comentario,2
spitefully-positive,TobbEEEEH,comentario,2
Zeneixe,goomba27,comentario,2
dhh,victorbueno,comentario,2
dhh,tahaN415,comentario,2
decarlec,ryanrhughes,comentario,2
spitefully-positive,TobbEEEEH,comentario,2
simonmwessel,Tatuck,comentario,2
MutasemKhatab,Hedayatbakhshi,comentario,2
880660,philippeback,comentario,2
ryukamish,kromsam,comentario,2
hoblin,satyapraneet63,comentario,2
joeldeteves,ebaerwald,comentario,2
kromsam,Furyfree,comentario,2
dxb-super,Kurizek27,comentario,2
LucaNerlich,philippeback,comentario,2
nc,parnoldx,comentario,2
gamendez98,mlabbe,comentario,2
tawksic,abuturabofficial,comentario,2
helpnoob,TobbEEEEH,comentario,2
budnik,emourad,comentario,2
fisika1729,fidelisakilan,comentario,2
fisika1729,koepalex,comentario,2
morgoth,ebaerwald,comentario,2
spitefully-positive,TobbEEEEH,comentario,2
barrybro,satyapraneet63,comentario,2
benWindsorCode,ablzh,comentario,2
ryanrhughes,danielpavone,comentario,2
ryanrhughes,mcolinp,comentario,2
ryanrhughes,r3nor,comentario,2
ryanrhughes,philippeback,comentario,2
ryanrhughes,Else00,comentario,2
michealpwalls,goomba27,comentario,2
maietta,anime-in-the-world,comentario,2
d-cas,TobbEEEEH,comentario,2
anime-in-the-world,TobbEEEEH,comentario,2
flitzcore,parsamrrelax,comentario,2
ryuhzk,fisika1729,comentario,2
SamrudhNelli,Shastryji,comentario,2
abenz1267,Dynasty8614,comentario,2
rtome85,Tatuck,comentario,2
oxidebits,Dynasty8614,comentario,2
d-cas,TobbEEEEH,comentario,2
d-cas,anime-in-the-world,comentario,2
benWindsorCode,euandeas,comentario,2
d-cas,anime-in-the-world,comentario,2
mmsbrggr,oxidebits,comentario,2
lmoboy,pelephant2,comentario,2
dbrw,seanpk,comentario,2
biemster,wouterbouvy,comentario,2
Ticonderoga,milolethbridge,comentario,2
vvsatoshi,grumpydumpty,comentario,2
gyaaniguy,abuturabofficial,comentario,2
tawksic,abuturabofficial,comentario,2
BrielOtero,jondkinney,comentario,2
jarlah,PhilIsHere,comentario,2
jarlah,DevBasem,comentario,2
JAMSHEDD2,Sabadon,comentario,2
ist14k,FlameHorizon,comentario,2
madebynoxc,mmsbrggr,comentario,2
pebroz,baleygr-ofnir,comentario,2
artajdc,ColtonIdle,comentario,2
opajanvv,mcolinp,comentario,2
morgoth,jelenv,comentario,2
morgoth,FlameHorizon,comentario,2
dhh,jelenv,comentario,2
dhh,PhilIsHere,comentario,2
dhh,ludagoo,comentario,2
dhh,victoralensai,comentario,2
dhh,AlexZeitler,comentario,2
dharmavagabond,opajanvv,comentario,2
sattary,the-name-romel,comentario,2
jondkinney,Dynasty8614,comentario,2
jondkinney,pmercatoris,comentario,2
jondkinney,ocewers,comentario,2
dhh,jelenv,comentario,2
dhh,victoralensai,comentario,2
dhh,d-cas,comentario,2
dhh,Luquatic,comentario,2
dhh,bjarneo,comentario,2
sattary,FlameHorizon,comentario,2
ryukamish,kromsam,comentario,2
sparky0520,amanat361,comentario,2
abenz1267,dhh,comentario,2
dharmavagabond,sparky0520,comentario,2
arslanovngc,gabriel-curtino,comentario,2
zhanggang807,cluah,comentario,2
sa-dd,CAI991108,comentario,2
ryanrhughes,gaudi369,comentario,2
sa-dd,DevBasem,comentario,2
sa-dd,baleygr-ofnir,comentario,2
sa-dd,MatthewABrantley,comentario,2
dazzatronus,Manujdixit,comentario,2
jarlah,PhilIsHere,comentario,2
jarlah,DevBasem,comentario,2
dazzatronus,sparky0520,comentario,2
dazzatronus,AFFLatusss,comentario,2
jondkinney,Dynasty8614,comentario,2
lgranie,h14h,comentario,2
sa-dd,TheDeFreeze,comentario,2
morgoth,Rishabh-Sarang,comentario,2
Rishabh-Sarang,jelenv,comentario,2
morgoth,gingerpickle99,comentario,2
noozo,JosefAmbruz,comentario,2
noozo,mmsbrggr,comentario,2
ColtonIdle,DiegoRioboCabot,comentario,2
noozo,mmsbrggr,comentario,2
IroncladDev,amanat361,comentario,2
smileart,ghuntley,comentario,2
ThisDevDane,ryanrhughes,comentario,2
nelsons-coder,Sabadon,comentario,2
abenz1267,nganaremba-rem,comentario,2
kleyv,mmsbrggr,comentario,2
h14h,victorbueno,comentario,2
EJTP,kanishkdudeja,comentario,2
RizaHKhan,ryanrhughes,comentario,2
madebynoxc,mmsbrggr,comentario,2
tpjwm,Sabadon,comentario,2
lliamsymonds04,liamjdavis,comentario,2
lukehsiao,skoom21,comentario,2
iamabdulaziz100,bjarneo,comentario,2
lukehsiao,Cutipus,comentario,2
SamrudhNelli,prgmatic,comentario,2
lukehsiao,nightdevil00,comentario,2
lukehsiao,nightdevil00,comentario,2
lukehsiao,dhh,comentario,2
lukehsiao,vaqMAD,comentario,2
d-cas,maxdmayhew,comentario,2
twistedmacaroni,pelephant2,comentario,2
abenz1267,prgmatic,comentario,2
dhh,lukehsiao,comentario,2
dhh,defer,comentario,2
dhh,lukehsiao,comentario,2
vaqMAD,dhh,comentario,2
vaqMAD,fidelisakilan,comentario,2
vaqMAD,Ugwattu,comentario,2
vaqMAD,DevBasem,comentario,2
abenz1267,dhh,comentario,2
mikevanl,Ugwattu,comentario,2
vaqMAD,dhh,comentario,2
gustabot42,jkc-2,comentario,2
vaqMAD,Ugwattu,comentario,2
vaqMAD,Ugwattu,comentario,2
chuanjin,liams000,comentario,2
vitorbaptista,acrogenesis,comentario,2
ryanrhughes,cluah,comentario,2
kroaton,Shankar-1212,comentario,2
natsukashiixo,michaelhazan,comentario,2
vaqMAD,Ugwattu,comentario,2
vaqMAD,mvee-11,comentario,2
vaqMAD,mvee-11,comentario,2
vaqMAD,Shankar-1212,comentario,2
vaqMAD,prgmatic,comentario,2
abenz1267,prgmatic,comentario,2
vaqMAD,FlameHorizon,comentario,2
joeonit,eshedruf,comentario,2
dharmavagabond,Shankar-1212,comentario,2
fezaitsme,Bekkenes,comentario,2
KEVGRU,Dynasty8614,comentario,2
ak127a,DiegoRioboCabot,comentario,2
grimkraut,michaelhazan,comentario,2
maietta,Dynasty8614,comentario,2
SamCoppen,fidelisakilan,comentario,2
jarlah,DevBasem,comentario,2
larryhudson,Dynasty8614,comentario,2
jpmaciot-ui,baleygr-ofnir,comentario,2
grimkraut,michaelhazan,comentario,2
mcdent,maxdmayhew,comentario,2
maietta,Dynasty8614,comentario,2
MaKeG0,vitaliiorlov,comentario,2
Bornasm,ameeno,comentario,2
tahayvr,rhinin,comentario,2
tahayvr,sdurnov,comentario,2
dharmavagabond,fidelisakilan,comentario,2
dharmavagabond,SethARhodes,comentario,2
ShouryaUpadhyaya,btbishop93,comentario,2
jorge-campo,jondkinney,comentario,2
tamayotchi,mvee-11,comentario,2
rogeriopvl,Addibro,comentario,2
SophaHum,minisiowo,comentario,2
tahayvr,huuaho,comentario,2
ryanrhughes,d-cas,comentario,2
voody77,sdurnov,comentario,2
voody77,sdurnov,comentario,2
KEVGRU,Dynasty8614,comentario,2
pythops,FlameHorizon,comentario,2
pythops,HassanSattar3,comentario,2
abenz1267,Dynasty8614,comentario,2
fisika1729,gray-adeyi,comentario,2
miharekar,dhh,comentario,2
ItsMick,maxdmayhew,comentario,2
Zeus-Deus,kromsam,comentario,2
faid0n,mtalha-codes,comentario,2
jarlah,DevBasem,comentario,2
gyaaniguy,ainslec,comentario,2
Spellytics,guruswarupa,comentario,2
czlowiek488,vaqMAD,comentario,2
Because789,dhh,comentario,2
abenz1267,dhh,comentario,2
ashd90,gingerpickle99,comentario,2
tamayotchi,kromsam,comentario,2
leonardobetti,kromsam,comentario,2
ryukamish,gingerpickle99,comentario,2
rowansps,Bekkenes,comentario,2
mandarvaze,wey-gu,comentario,2
wilk3ns,Kurizek27,comentario,2
bastnic,kromsam,comentario,2
ayan-de,vaqMAD,comentario,2
jamiekurtz,RodriMora,comentario,2
jvanbaarsen,dhh,comentario,2
killeik,jvanbaarsen,comentario,2
guilhermetk,Roman-Weisman,comentario,2
Xamnalim,eshedruf,comentario,2
d-cas,jvanbaarsen,comentario,2
gyaaniguy,xulqarnaen,comentario,2
alfarhan,ryanrhughes,comentario,2
Tharun-tharun,dhh,comentario,2
MillerJ20,crestanigui,comentario,2
arenclissold,wavic,comentario,2
Wynkrs,trevorputbrese,comentario,2
HundredBillion,Paulie420,comentario,2
melonamin,Prajwal-Prathiksh,comentario,2
quangnd159,JosefAmbruz,comentario,2
dharmavagabond,Michallote,comentario,2
capyfara,oxidebits,comentario,2
Ngquang,dhh,comentario,2
Kolgann,Tatuck,comentario,2
tylerwillis,ryukamish,comentario,2
numbertheory,thelifeandtimes,comentario,2
marcelbeumer,chadbailey59,comentario,2
samanshirdel,dhh,comentario,2
diverseFPT,maxdmayhew,comentario,2
max-prtsr,huuaho,comentario,2
miharekar,dhh,comentario,2
landsman,rigo3t,comentario,2
samanshirdel,dhh,comentario,2
ptsmonteiro,naxels,comentario,2
edmondso006,al3rez,comentario,2
DiegoRioboCabot,kromsam,comentario,2
varyform,satyapraneet63,comentario,2
acatighera,Davilonchi,comentario,2
ancxanas,Ugwattu,comentario,2
dhh,samanshirdel,comentario,2
Roilan,vlofgren,comentario,2
frasergr,vlofgren,comentario,2
Zeus-Deus,kromsam,comentario,2
shyamenk,RushiChaganti,comentario,2
omaskery,foretoo,comentario,2
lukehsiao,jvanbaarsen,comentario,2
guilhermetk,dheerapat,comentario,2
RushiChaganti,dhh,comentario,2
vaqMAD,Ugwattu,comentario,2
manuel1618,landsman,comentario,2
vaqMAD,FatalCatharsis,comentario,2
fisika1729,Roilan,comentario,2
bearthababe,jackos,comentario,2
JansenSmith,cluah,comentario,2
pythops,FlameHorizon,comentario,2
pythops,0ncoming-Storm,comentario,2
AlejandroSC,Roilan,comentario,2
Tharun-tharun,dhh,comentario,2
jonathanpglick,RodriMora,comentario,2
d-cas,lukehsiao,comentario,2
tbasten,Tatuck,comentario,2
pimonteiro,nkasco,comentario,2
tute,nkasco,comentario,2
d-cas,FatalCatharsis,comentario,2
d-cas,FatalCatharsis,comentario,2
d-cas,FatalCatharsis,comentario,2
d-cas,lukehsiao,comentario,2
ryukamish,Coletronix,comentario,2
ryukamish,devbrsa,comentario,2
ryukamish,Coletronix,comentario,2
Naresh-Khatri,TobbEEEEH,comentario,2
dhh,lukehsiao,comentario,2
dhh,manuel1618,comentario,2
dhh,landsman,comentario,2
smartpbx,nkasco,comentario,2
dhh,hyprhex,comentario,2
dhh,matiasmoya,comentario,2
dhh,matiasmoya,comentario,2
japetheape,sgruendel,comentario,2
dhh,JustinMissmahl,comentario,2
dhh,R1kaB3rN,comentario,2
dhh,jpow18,comentario,2
morgoth,tomasolsinar,comentario,2
dhh,sgruendel,comentario,2
pleachchapel,tjcwilk,comentario,2
med502,kromsam,comentario,2
dhh,j-c-m,comentario,2
dhh,ptsmonteiro,comentario,2
dhh,cyppe,comentario,2
clementnuss,mfornasa,comentario,2
abenz1267,vaqMAD,comentario,2
dhh,c4software,comentario,2
dhh,brink-lab,comentario,2
dhh,jfernandez,comentario,2
dhh,c4software,comentario,2
dhh,golgor,comentario,2
dhh,Gazler,comentario,2
dhh,chriopter,comentario,2
dhh,darcy,comentario,2
dhh,mvaled,comentario,2
dhh,satyapraneet63,comentario,2
pythops,fridlundisme,comentario,2
Zeus-Deus,kromsam,comentario,2
d-cas,FatalCatharsis,comentario,2
israelfaria,xElkomy,comentario,2
kyedavey,gonzochic,comentario,2
ddVital,xElkomy,comentario,2
ludagoo,dhh,comentario,2
henriquebremenkanp,Tatuck,comentario,2
caleb,Jerbear0,comentario,2
leonardowolf,dheerapat,comentario,2
lukehsiao,dhh,comentario,2
masq6r,vlofgren,comentario,2
morgoth,FlameHorizon,comentario,2
Youssef-codin,anime-in-the-world,comentario,2
erdnuesse,Tatuck,comentario,2
dcunited001,robertobarreda,comentario,2
Zeus-Deus,kromsam,comentario,2
wiseyoungbuck,DiegoRioboCabot,comentario,2
morgoth,gonzochic,comentario,2
morgoth,gasper008,comentario,2
thearchitected,thomasbigger584,comentario,2
dharmavagabond,mfornasa,comentario,2
vlofgren,ddVital,comentario,2
manuel1618,Roilan,comentario,2
jankeesvw,goodroot,comentario,2
jelenv,mrbende,comentario,2
med502,kromsam,comentario,2
Jamesking56,DiegoRioboCabot,comentario,2
manuel1618,Roilan,comentario,2
swany88,matheorism,comentario,2
Zeus-Deus,kromsam,comentario,2
dhh,Rovetown,comentario,2
thomasbroderick,ablzh,comentario,2
dharmavagabond,maietta,comentario,2
nemoralis,richecr,comentario,2
Mayank-Bhatasana,Reflux0301,comentario,2
masq6r,mmsbrggr,comentario,2
maietta,Rishabh-Sarang,comentario,2
maietta,Rishabh-Sarang,comentario,2
maietta,Rishabh-Sarang,comentario,2
ckunte,mmsbrggr,comentario,2
zhanggang807,cluah,comentario,2
miharekar,dhh,comentario,2
samanshirdel,dhh,comentario,2
vlofgren,Rishabh-Sarang,comentario,2
davidszp,shyamenk,comentario,2
wolfgangw,arampak,comentario,2
pushforce,dhh,comentario,2
ludagoo,dheerapat,comentario,2
TonyBostonTB,RodriMora,comentario,2
zeth,rami-shalhoub,comentario,2
BrielOtero,jondkinney,comentario,2
unikitty37,Jerbear0,comentario,2
sonicbhoc,GyHUN95,comentario,2
raphaelstary,wavic,comentario,2
dhh,QuarkOnRails,comentario,2
dhh,aquaspy,comentario,2
dhh,ptsmonteiro,comentario,2
dhh,phantom-kali,comentario,2
dhh,iamobservable,comentario,2
dhh,segusantos,comentario,2
dhh,tarekbecker,comentario,2
dhh,alexperreault,comentario,2
dhh,woopstar,comentario,2
sgruendel,wavic,comentario,2
yuriteixeira,ryanrhughes,comentario,2
dhh,APS6,comentario,2
samanshirdel,dhh,comentario,2
overcast-software,naxels,comentario,2
brennancoslett,ZorudaRinku,comentario,2
Madhu-mohan86,ryanrhughes,comentario,2
dharmavagabond,ablluu,comentario,2
vyrx-dev,davidbasilefilho,comentario,2
vyrx-dev,anshul12ra,comentario,2
vyrx-dev,anshul12ra,comentario,2
vyrx-dev,anshul12ra,comentario,2
vyrx-dev,anshul12ra,comentario,2
dhh,vyrx-dev,comentario,2
dhh,0xRichardH,comentario,2
dhh,davidbasilefilho,comentario,2
dhh,richecr,comentario,2
pebroz,baleygr-ofnir,comentario,2
dhh,FatalCatharsis,comentario,2
ppetru,seanpk,comentario,2
pebroz,baleygr-ofnir,comentario,2
wolfgangw,cakePhone,comentario,2
nickheyer,GuzmanMD,comentario,2
wekauwau,y0no,comentario,2
wekauwau,huuaho,comentario,2
ipmanlk,naxels,comentario,2
dakshesh14,arampak,comentario,2
wekauwau,DiegoRioboCabot,comentario,2
wekauwau,clintonleroux,comentario,2
dhh,APS6,comentario,2
dhh,cakePhone,comentario,2
Naelpuissant,dhh,comentario,2
jwlben11,nemoralis,comentario,2
justpurv,huuaho,comentario,2
wekauwau,huuaho,comentario,2
LorandMarton,nemoralis,comentario,2
biemster,halilozercan,comentario,2
dimus,alpiua,comentario,2
edimoldovan,jkc-2,comentario,2
rodgco,anime-in-the-world,comentario,2
sgruendel,nemoralis,comentario,2
saeedvaziry,reshadman,comentario,2
gerdint,mtalha-codes,comentario,2
wekauwau,rthabett,comentario,2
abenz1267,rthabett,comentario,2
eugenialoli,Dynasty8614,comentario,2
Sarniva,mir4zul,comentario,2
sekharprof,halilozercan,comentario,2
mir4zul,defaultdino,comentario,2
gregid,battlej07,comentario,2
34fishyy,mir4zul,comentario,2
PrashanthShetty,battlej07,comentario,2
taufik-nurhidayat,maxdmayhew,comentario,2
Ucok23,nemoralis,comentario,2
Elphyn,Dynasty8614,comentario,2
gregid,battlej07,comentario,2
gregid,battlej07,comentario,2
dz0ny,halilozercan,comentario,2
wekauwau,m0sys,comentario,2
zeth,rami-shalhoub,comentario,2
wolfgangw,cakePhone,comentario,2
nickjj,ryanrhughes,comentario,2
SilhouetteCipher,mir4zul,comentario,2
007qr,mir4zul,comentario,2
wolfgangw,RodriMora,comentario,2
sattary,mir4zul,comentario,2
naxels,halilozercan,comentario,2
wekauwau,ayan-de,comentario,2
wekauwau,rafa-alves6,comentario,2
deepu7d,rafa-alves6,comentario,2
FallenCape,defaultdino,comentario,2
morgoth,rafa-alves6,comentario,2
morgoth,mir4zul,comentario,2
deepu7d,rafa-alves6,comentario,2
Because789,Dynasty8614,comentario,2
Because789,defaultdino,comentario,2
Gallardo7761,bpidperygora,comentario,2
iotricity,mmsbrggr,comentario,2
ryancolley,sedubois,comentario,2
wekauwau,clintonleroux,comentario,2
test0n3,nemoralis,comentario,2
ludo237,RyanBreaker,comentario,2
Ucok23,nemoralis,comentario,2
tamasczibere,naxels,comentario,2
Elphyn,RyanBreaker,comentario,2
sepulworld,sedubois,comentario,2
Siphon8972,defaultdino,comentario,2
Mattry-Dev,defaultdino,comentario,2
gregid,battlej07,comentario,2
sepulworld,sedubois,comentario,2
sgruendel,nemoralis,comentario,2
dev-ezraa,halilozercan,comentario,2
biemster,halilozercan,comentario,2
wekauwau,nrbnlulu,comentario,2
dev-ezraa,halilozercan,comentario,2
sepulworld,rafa-alves6,comentario,2
sepulworld,rafa-alves6,comentario,2
deepu7d,rafa-alves6,comentario,2
geass94,curtisspendlove,comentario,2
rgarofano,Dynasty8614,comentario,2
mvvasilev,defaultdino,comentario,2
Yazington,defaultdino,comentario,2
breadpittunbreaded-stack,koepalex,comentario,2
brink-lab,mir4zul,comentario,2
wekauwau,nrbnlulu,comentario,2
mfthaina,nrbnlulu,comentario,2
sepulworld,sedubois,comentario,2
mvvasilev,defaultdino,comentario,2
wekauwau,lucasolima,comentario,2
calepayson,sedubois,comentario,2
rblalock,lucasolima,comentario,2
fcmiranda,mir4zul,comentario,2
wekauwau,Pindano,comentario,2
mir4zul,defaultdino,comentario,2
j13y,lucasolima,comentario,2
equivalent,crazed-developer,comentario,2
morgoth,brink-lab,comentario,2
morgoth,Pindano,comentario,2
levi2m,mmsbrggr,comentario,2
Radium108,sedubois,comentario,2
Instarlin,baxtr,comentario,2
marcinczenko,ryanrhughes,comentario,2
DevarshVasani,Dynasty8614,comentario,2
g-hartmann-kanguro,brasilikum,comentario,2
yumhum,mmsbrggr,comentario,2
jasondill,crazed-developer,comentario,2
hvaldecantos,GuzmanMD,comentario,2
dharmavagabond,SoAp9035,comentario,2
jpumfrey,crazed-developer,comentario,2
jaggy,crazed-developer,comentario,2
arenclissold,wavic,comentario,2
wekauwau,BenMerSci,comentario,2
maurisrx,defaultdino,comentario,2
bpiroman,lucasolima,comentario,2
lliamsymonds04,lucasolima,comentario,2
sepulworld,sedubois,comentario,2
Acorn9443,nemoralis,comentario,2
ludo237,hyprhex,comentario,2
bscott,defaultdino,comentario,2
bscott,rafa-alves6,comentario,2
umibear,rafa-alves6,comentario,2
j13y,lucasolima,comentario,2
equivalent,paul-fornage,comentario,2
Kylar13,jondkinney,comentario,2
nicofabre,socket72,comentario,2
crazed-developer,mir4zul,comentario,2
rbngzlv,wavic,comentario,2
sgruendel,socket72,comentario,2
equivalent,crazed-developer,comentario,2
bcavaco,socket72,comentario,2
schlafer,BenMerSci,comentario,2
efecege,TheYoxy,comentario,2
Rakura-cloud,jb0gie,comentario,2
bjarneo,jb0gie,comentario,2
unikitty37,Jerbear0,comentario,2
gverbist,sedubois,comentario,2
med502,kromsam,comentario,2
Rakura-cloud,jb0gie,comentario,2
eddieedease,gaudi369,comentario,2
joaoptpsa,defaultdino,comentario,2
raphaeltannous,Naelpuissant,comentario,2
defer,sa-dd,comentario,2
kromsam,jb0gie,comentario,2
